"The ""SYNC Program"" requests that a USB Dongle be installed.",Feature Summary,
The device would NOT SYNC!,Complaint,
Why does the program request that a Dongle be installed when NONE is needed?,Inquiry,
The steps take a while to catch up if at all.,Complaint,
"Shipping box beautiful, function and design of watch  poor.",Complaint,
Time is never right.,Complaint,
Quit working just after the 30 day return period.,Bug Report,
The Bad: The first thing that pops up when you press a button is [...].,Complaint,
"After that you get a link to a Fitbit App, which doesn't recognize bluetooth on Mac and it asks you to download it on your iOS or Android enabled device.",Complaint,
The Very Bad: After all App problems and successful setup of the watch I found out that the software on the watch enables you less than a normal watch.,Complaint,
"No adjustment of time, no time zone switch without connection to app on computer or phone and without internet.",Feature Summary,
No HR Zone options.,Feature Summary,
Does not support sync with apps such as Sleep Cycle or Apple Health.,Feature Summary,
Too much Problems with software and updating etc,Complaint,
"After initial swipe to display the Fitness page, it would not swipe to any other page or would not jump back to the clock.",Bug Report,
"Worked through all suggestions on the community site (resetting the Fitbit seemed to be the consensus on how to fix the issue), none of the recommendations fixed the issue.",Complaint,
"All of the sudden, it stopped syncing my notifications.",Bug Report,
Tired to do a software update on the app (got the notification that the update was  available) and ever since not working;  not connecting with the app.,Bug Report,
Love the dial to see progress.,Praise,
Love that it tracks cycling!!!,Praise,
Cycling tracker doesn't at all tie into you Fitbit step tracker unless you where it on your ankle.,Feature Summary,
"Wasted 2 hours charging and setting it up, then another hour talking to Fitbit customer service.",Complaint,
The start up and updating took over 90 mins.,Complaint,
Had to call support and it had issues with windows.,Bug Report,
Now device seems to be measuring heart rate...but app shows no measurements.,Bug Report,
Does not sync!!!!,Complaint,
Waste of money...by the time you figure out it won't sync..you can't return it!,Complaint,
I went to the East Coast last week and now the watch will not switch back to Pacific Time.,Bug Report,
Most of the data collected by the Fitbit is only accessible by the software loaded on a companion device.,Feature Summary,
"Unfortunately, older model iPads and iPhones are ""not supported"" and thus the watch wont sync up.",Feature Summary,
Turned it on & synced it to mobile.,Feature Summary,
"Had a Day 1 PS4, didn't keep it cause interface wasn't pleasant and there weren't many games that weren't on the current generations systems that I already had.",Complaint,
"Got it that friday, finally had a chance that Sunday night to play and sadly I was greeted with that same interface from long ago.",Complaint,
"Ok, I guess this layout is acceptable to some, oh well right.",Feature Summary,
", I'm being sent to the home screen.",Bug Report,
"Ok, restart my game, same crap but I got about 40 minutes in this time.",Bug Report,
"My issues with the PS4: -Many games will not work with 'local accounts', they require PSN accounts.",Complaint,
-There's no screen that displays all active downloads.,Complaint,
